Depmuni,TIPO,SERVICIO,ESTRATO,TOTAL_PERSONAS,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,ESTADO_ENCUESTA,RECO_DIC
44430,1,1,1,4,36243,1,1,1,,0
17001,2,1,2,2,36244,1,1,1,,0
05001,1,1,4,2,36246,1,1,1,,0
11001,1,1,3,5,36247,1,1,1,,0
13001,2,1,1,4,36248,1,1,1,,0
15238,2,1,2,4,36249,1,1,1,,0
25307,1,1,3,4,36250,1,1,1,,0
44001,1,1,1,6,36251,1,1,1,,0
50001,1,1,1,4,36252,1,1,1,,0
11001,2,1,3,7,36253,1,1,1,,0
47001,1,1,2,4,36254,1,1,1,,0
11001,1,1,2,6,36255,1,1,1,,0
19001,1,1,1,3,36256,1,1,1,,0
54874,2,1,1,7,36257,1,1,1,,0
13001,2,1,4,5,36258,1,1,1,,0
17001,1,1,2,3,36259,1,1,1,,0
17001,2,1,4,1,36261,1,1,1,,0
50001,1,1,1,4,36262,1,1,1,,0
17001,2,1,2,3,36263,1,1,1,,0
27001,1,1,1,3,36264,1,1,1,,0
05154,2,1,2,6,36265,1,1,1,,0
54405,1,1,2,3,36266,1,1,1,,0
05001,1,1,3,5,36267,1,1,1,,0
11001,2,1,3,3,36268,1,1,1,,0
25307,1,1,3,2,36269,1,1,1,,0
50001,1,1,3,4,36270,1,1,1,,0
05154,2,1,3,1,36271,1,1,1,,0
11001,2,1,2,3,36272,1,1,1,,0
17001,2,1,2,5,36273,1,1,1,,0
17001,2,1,2,2,36274,1,1,1,,0
11001,1,1,3,3,36275,1,1,1,,0
68001,1,1,2,5,36276,1,1,1,,0
50001,1,1,1,4,36277,1,1,1,,0
76001,3,1,2,1,36278,1,1,1,,0
05154,2,1,3,2,36279,1,1,1,,0
25290,1,1,2,4,36280,1,1,1,,0
91001,1,2,,1,36281,1,1,1,,0
25307,2,1,2,2,36282,1,1,1,,0
27001,2,1,1,1,36283,1,1,1,,0
76001,2,1,3,1,36284,1,1,1,,0
17001,1,1,2,3,36285,1,1,1,,0
50001,1,1,1,4,36286,1,1,1,,0
17001,2,1,4,1,36288,1,1,1,,0
68001,1,1,2,6,36289,1,1,1,,0
17001,2,1,2,3,36290,1,1,1,,0
05154,1,1,2,3,36291,1,1,1,,0
76001,2,1,3,3,36292,1,1,1,,0
50001,1,1,1,5,36293,1,1,1,,0
25307,2,1,2,3,36294,1,1,1,,0
76001,2,1,3,4,36295,1,1,1,,0
15001,1,1,2,3,36296,1,1,1,,0
17001,2,1,2,1,36297,1,1,1,,0
27001,1,1,1,1,36298,1,1,1,,0
76001,2,1,3,2,36299,1,1,1,,0
91001,1,1,1,6,36301,1,1,1,,0
25307,2,1,2,5,36302,1,1,1,,0
97001,1,1,1,5,36304,1,1,1,,0
44430,2,1,2,4,36305,1,1,1,,0
27001,1,1,1,5,36307,1,1,1,,0
11001,2,1,2,3,36308,1,1,1,,0
25307,1,1,2,6,36309,1,1,1,,0
44001,1,1,1,5,36310,1,1,1,,0
54405,1,1,2,2,36312,1,1,1,,0
08001,2,1,4,4,36313,1,1,1,,0
54874,1,1,1,5,36314,1,1,1,,0
66170,1,1,3,2,36315,1,1,1,,0
25307,1,1,2,3,36316,1,1,1,,0
11001,2,1,2,2,36317,1,1,1,,0
44430,1,1,2,9,36318,1,1,1,,0
25307,1,1,3,4,36319,1,1,1,,0
54405,2,1,2,2,36320,1,1,1,,0
25307,1,1,2,4,36321,1,1,1,,0
13001,2,1,1,3,36322,1,1,1,,0
97001,1,1,1,3,36323,1,1,1,,0
44001,1,1,1,6,36325,1,1,1,,0
41001,1,1,8,3,36326,1,1,1,,0
73001,1,1,2,5,36327,1,1,1,,0
11001,2,1,2,2,36328,1,1,1,,0
54874,1,1,1,4,36329,1,1,1,,0
08001,1,1,4,5,36330,1,1,1,,0
76001,2,1,1,3,36331,1,1,1,,0
50001,1,1,3,3,36332,1,1,1,,0
25307,1,1,2,6,36333,1,1,1,,0
13001,1,1,2,3,36334,1,1,1,,0
25307,1,1,3,2,36335,1,1,1,,0
41001,1,1,8,2,36336,1,1,1,,0
11001,2,1,2,2,36337,1,1,1,,0
27001,2,1,1,2,36338,1,1,1,,0
41001,1,1,8,7,36339,1,1,1,,0
73001,2,1,2,4,36340,1,1,1,,0
76001,2,1,1,4,36341,1,1,1,,0
91001,1,2,,6,36343,1,1,1,,0
13001,2,1,2,6,36344,1,1,1,,0
76001,2,1,3,2,36345,1,1,1,,0
25307,2,1,2,4,36346,1,1,1,,0
41001,1,1,8,3,36347,1,1,1,,0
11001,2,1,3,4,36348,1,1,1,,0
44001,1,1,1,4,36349,1,1,1,,0
73001,2,1,2,2,36350,1,1,1,,0
13001,2,1,3,5,36351,1,1,1,,0
47001,2,1,2,5,36352,1,1,1,,0
41001,1,1,8,4,36353,1,1,1,,0
41001,1,1,4,2,36354,1,1,1,,0
54874,1,1,1,10,36355,1,1,1,,0
08001,2,1,4,3,36356,1,1,1,,0
25307,1,1,3,1,36357,1,1,1,,0
25307,1,1,2,1,36358,1,1,1,,0
08001,2,1,2,4,36359,1,1,1,,0
11001,2,1,3,1,36360,1,1,1,,0
25307,2,1,2,4,36362,1,1,1,,0
97001,1,1,1,5,36363,1,1,1,,0
76109,1,1,1,8,36364,1,1,1,,0
27001,1,1,1,4,36365,1,1,1,,0
66170,1,1,3,7,36366,1,1,1,,0
44001,1,1,1,5,36368,1,1,1,,0
41001,1,1,4,4,36369,1,1,1,,0
73001,2,1,2,3,36370,1,1,1,,0
25307,1,1,3,3,36371,1,1,1,,0
13001,2,1,3,1,36372,1,1,1,,0
25307,1,1,2,2,36373,1,1,1,,0
27001,1,1,1,3,36374,1,1,1,,0
08001,1,1,2,8,36376,1,1,1,,0
73001,1,1,2,4,36377,1,1,1,,0
47189,1,1,3,7,36378,1,1,1,,0
25307,1,1,3,4,36379,1,1,1,,0
17001,1,1,2,7,36380,1,1,1,,0
94001,1,1,1,5,36382,1,1,1,,0
47001,2,1,2,4,36383,1,1,1,,0
23001,2,1,2,3,36384,1,1,1,,0
25307,2,1,2,3,36386,1,1,1,,0
44001,1,1,1,1,36387,1,1,1,,0
66001,1,1,1,3,36388,1,1,1,,0
13001,1,1,2,4,36389,1,1,1,,0
25269,1,1,3,3,36390,1,1,1,,0
52001,2,1,3,3,36391,1,1,1,,0
08001,2,1,4,2,36392,1,1,1,,0
08758,1,1,2,5,36393,1,1,1,,0
25307,1,1,3,3,36394,1,1,1,,0
73001,1,1,3,1,36395,1,1,1,,0
68001,1,1,1,6,36396,1,1,1,,0
17001,2,1,3,3,36397,1,1,1,,0
27001,1,1,2,4,36398,1,1,1,,0
25307,2,1,2,4,36399,1,1,1,,0
11001,1,1,2,4,36400,1,1,1,,0
54001,2,1,1,3,36401,1,1,1,,0
25307,1,1,3,4,36402,1,1,1,,0
44001,1,1,1,4,36403,1,1,1,,0
52001,1,1,3,5,36404,1,1,1,,0
13001,2,1,2,5,36405,1,1,1,,0
68001,1,1,1,6,36406,1,1,1,,0
52001,1,1,3,3,36407,1,1,1,,0
76001,2,1,2,5,36408,1,1,1,,0
47001,2,1,5,1,36409,1,1,1,,0
08001,2,1,4,2,36410,1,1,1,,0
66001,1,1,1,2,36411,1,1,1,,0
91001,1,1,1,5,36412,1,1,1,,0
17001,1,1,5,3,36413,1,1,1,,0
25307,1,1,3,3,36414,1,1,1,,0
99001,1,1,1,6,36417,1,1,1,,0
25307,2,1,2,5,36418,1,1,1,,0
73001,2,1,2,1,36419,1,1,1,,0
23001,2,1,1,4,36420,1,1,1,,0
25307,1,1,2,10,36421,1,1,1,,0
08001,2,1,2,4,36422,1,1,1,,0
76001,2,1,3,2,36423,1,1,1,,0
52001,2,1,3,3,36424,1,1,1,,0
85010,1,1,2,4,36425,1,1,1,,0
11001,2,1,2,2,36427,1,1,1,,0
76001,2,1,3,4,36428,1,1,1,,0
88001,2,1,2,2,36430,1,1,1,,0
44001,1,1,1,7,36431,1,1,1,,0
66170,2,1,3,3,36432,1,1,1,,0
17001,1,1,3,4,36433,1,1,1,,0
17001,2,1,5,2,36434,1,1,1,,0
54001,1,1,1,3,36435,1,1,1,,0
52001,1,1,3,3,36436,1,1,1,,0
27001,1,1,1,4,36437,1,1,1,,0
25307,1,1,3,8,36438,1,1,1,,0
76109,2,1,1,1,36439,1,1,1,,0
76001,2,1,3,7,36440,1,1,1,,0
08001,2,1,4,2,36441,1,1,1,,0
11001,2,1,3,2,36442,1,1,1,,0
94001,1,2,,1,36444,1,1,1,,0
23466,2,1,3,1,36445,1,1,1,,0
25269,2,1,3,4,36446,1,1,1,,0
76001,2,1,3,6,36447,1,1,1,,0
76001,1,1,3,3,36449,1,1,1,,0
99001,1,1,1,2,36450,1,1,1,,0
73001,2,1,5,4,36452,1,1,1,,0
47001,2,1,5,2,36453,1,1,1,,0
88001,1,1,3,4,36454,1,1,1,,0
41001,3,1,4,4,36455,1,1,1,,0
11001,1,1,4,4,36456,1,1,1,,0
81001,1,1,1,3,36457,1,1,1,,0
52001,2,1,2,4,36459,1,1,1,,0
54001,1,1,1,4,36460,1,1,1,,0
08758,1,1,2,3,36461,1,1,1,,0
76001,1,1,3,8,36462,1,1,1,,0
08001,2,1,2,3,36463,1,1,1,,0
17001,2,1,2,6,36464,1,1,1,,0
66001,1,1,1,4,36465,1,1,1,,0
52001,1,1,3,8,36466,1,1,1,,0
76001,2,1,2,3,36467,1,1,1,,0
08001,2,1,3,7,36470,1,1,1,,0
25307,1,1,2,2,36471,1,1,1,,0
25307,1,1,3,3,36472,1,1,1,,0
81001,1,1,1,4,36473,1,1,1,,0
81001,1,1,1,3,36474,1,1,1,,0
66170,2,1,3,2,36475,1,1,1,,0
47001,2,1,6,2,36477,1,1,1,,0
05154,1,1,2,5,36479,1,1,1,,0
47189,1,1,2,5,36480,1,1,1,,0
25269,1,1,3,4,36481,1,1,1,,0
25307,2,1,2,3,36482,1,1,1,,0
54001,1,1,1,3,36484,1,1,1,,0
99001,1,2,,5,36485,1,1,1,,0
73001,2,1,5,4,36486,1,1,1,,0
27001,2,1,2,7,36487,1,1,1,,0
25307,1,1,2,8,36488,1,1,1,,0
76001,1,1,2,7,36491,1,1,1,,0
81001,1,1,1,4,36493,1,1,1,,0
41001,1,1,1,5,36495,1,1,1,,0
08001,2,1,4,2,36496,1,1,1,,0
76001,2,1,2,3,36497,1,1,1,,0
47001,1,1,2,3,36498,1,1,1,,0
11001,1,1,3,4,36499,1,1,1,,0
85010,1,1,2,4,36500,1,1,1,,0
76109,2,1,1,1,36501,1,1,1,,0
81001,1,1,2,2,36502,1,1,1,,0
88001,1,1,2,3,36503,1,1,1,,0
73001,1,1,3,2,36504,1,1,1,,0
08001,1,1,2,7,36505,1,1,1,,0
97001,1,1,1,4,36506,1,1,1,,0
94001,1,1,1,7,36507,1,1,1,,0
17001,1,1,3,3,36508,1,1,1,,0
25269,1,1,3,2,36510,1,1,1,,0
17001,1,1,3,4,36512,1,1,1,,0
66001,2,1,1,3,36513,1,1,1,,0
68001,1,1,1,5,36514,1,1,1,,0
81001,1,1,1,5,36516,1,1,1,,0
88001,2,1,3,3,36517,1,1,1,,0
11001,2,1,3,2,36518,1,1,1,,0
54001,1,1,1,3,36519,1,1,1,,0
17001,2,1,3,3,36521,1,1,1,,0
23001,1,1,1,4,36523,1,1,1,,0
81001,1,1,1,2,36524,1,1,1,,0
25307,1,1,2,4,36525,1,1,1,,0
25307,2,1,2,5,36526,1,1,1,,0
68001,2,1,6,3,36527,1,1,1,,0
73001,2,1,5,2,36528,1,1,1,,0
08001,1,1,3,5,36529,1,1,1,,0
17001,1,1,2,3,36530,1,1,1,,0
52001,2,1,2,4,36531,1,1,1,,0
68001,1,1,4,4,36532,1,1,1,,0
73001,3,1,2,1,36533,1,1,1,,0
76109,1,1,1,4,36534,1,1,1,,0
47001,2,1,5,4,36535,1,1,1,,0
17001,2,1,3,4,36536,1,1,1,,0
23001,2,1,1,2,36538,1,1,1,,0
52001,1,1,1,4,36539,1,1,1,,0
81001,1,1,1,7,36540,1,1,1,,0
76001,2,1,2,4,36541,1,1,1,,0
27001,1,1,1,7,36542,1,1,1,,0
41001,1,1,1,2,36543,1,1,1,,0
94001,1,1,1,5,36544,1,1,1,,0
81001,1,1,3,2,36545,1,1,1,,0
08001,2,1,3,3,36546,1,1,1,,0
68001,1,1,4,3,36547,1,1,1,,0
25307,1,1,2,6,36548,1,1,1,,0
88001,1,1,2,3,36550,1,1,1,,0
73001,2,1,2,4,36551,1,1,1,,0
76001,2,1,3,3,36552,1,1,1,,0
17001,1,1,4,3,36553,1,1,1,,0
88001,2,1,2,1,36554,1,1,1,,0
23001,2,1,2,2,36555,1,1,1,,0
85010,2,1,2,1,36556,1,1,1,,0
41001,1,1,1,5,36557,1,1,1,,0
68001,2,1,6,2,36558,1,1,1,,0
08758,2,1,2,5,36559,1,1,1,,0
47189,1,1,2,3,36560,1,1,1,,0
08001,2,1,3,4,36561,1,1,1,,0
81001,1,1,3,2,36562,1,1,1,,0
47001,1,1,2,5,36563,1,1,1,,0
11001,2,1,3,3,36564,1,1,1,,0
73001,2,1,4,3,36565,1,1,1,,0
97001,1,1,1,4,36566,1,1,1,,0
52001,2,1,3,2,36567,1,1,1,,0
08758,2,1,2,4,36568,1,1,1,,0
76001,1,1,2,2,36569,1,1,1,,0
81001,1,1,1,4,36570,1,1,1,,0
94001,1,1,1,3,36571,1,1,1,,0
17001,2,1,3,3,36572,1,1,1,,0
47001,1,1,1,6,36573,1,1,1,,0
68001,2,1,3,4,36574,1,1,1,,0
68276,1,1,4,3,36575,1,1,1,,0
66001,2,1,1,2,36576,1,1,1,,0
17001,1,1,3,2,36577,1,1,1,,0
41001,2,1,1,4,36578,1,1,1,,0
91001,1,2,,4,36579,1,1,1,,0
11001,2,1,3,2,36580,1,1,1,,0
47001,1,1,1,4,36581,1,1,1,,0
08001,2,1,3,4,36582,1,1,1,,0
23001,1,1,1,8,36583,1,1,1,,0
73001,2,1,2,3,36584,1,1,1,,0
76001,2,1,3,7,36585,1,1,1,,0
66170,1,1,3,4,36586,1,1,1,,0
88001,2,1,2,1,36587,1,1,1,,0
81001,1,1,1,1,36588,1,1,1,,0
23001,1,1,1,3,36589,1,1,1,,0
52001,2,1,2,4,36590,1,1,1,,0
27001,1,1,1,8,36591,1,1,1,,0
17001,2,1,3,3,36592,1,1,1,,0
68001,2,1,5,3,36593,1,1,1,,0
76001,2,1,3,3,36594,1,1,1,,0
76109,2,1,1,5,36595,1,1,1,,0
88001,1,1,4,2,36596,1,1,1,,0
76001,1,1,2,6,36597,1,1,1,,0
17001,2,1,3,2,36598,1,1,1,,0
68001,2,1,3,4,36599,1,1,1,,0
94001,1,1,1,3,36600,1,1,1,,0
54001,1,1,1,1,36601,1,1,1,,0
08001,1,1,3,7,36602,1,1,1,,0
68276,1,1,4,1,36603,1,1,1,,0
17001,1,1,3,6,36604,1,1,1,,0
81001,1,1,3,1,36606,1,1,1,,0
41001,2,1,1,1,36607,1,1,1,,0
63001,1,1,2,2,36608,1,1,1,,0
08758,2,1,2,5,36609,1,1,1,,0
66001,2,1,1,3,36610,1,1,1,,0
73001,2,1,4,5,36611,1,1,1,,0
54001,1,1,2,8,36613,1,1,1,,0
08001,2,1,1,7,36615,1,1,1,,0
17001,1,1,4,3,36616,1,1,1,,0
23001,1,1,1,8,36617,1,1,1,,0
68276,1,1,3,2,36618,1,1,1,,0
97001,1,1,1,7,36619,1,1,1,,0
68001,3,1,3,4,36620,1,1,1,,0
88001,1,1,3,1,36621,1,1,1,,0
94001,1,1,2,7,36622,1,1,1,,0
81001,2,1,1,1,36623,1,1,1,,0
88001,1,1,2,3,36624,1,1,1,,0
17001,2,1,3,2,36625,1,1,1,,0
86568,1,1,1,1,36626,1,1,1,,0
76001,2,1,3,3,36627,1,1,1,,0
54001,1,1,1,3,36629,1,1,1,,0
76001,2,1,2,2,36630,1,1,1,,0
68001,2,1,4,2,36631,1,1,1,,0
99001,1,1,1,4,36632,1,1,1,,0
27001,2,1,3,5,36633,1,1,1,,0
63001,1,1,2,3,36634,1,1,1,,0
68276,2,1,3,2,36635,1,1,1,,0
25307,1,1,2,3,36636,1,1,1,,0
47189,1,1,2,6,36637,1,1,1,,0
54001,1,1,2,8,36640,1,1,1,,0
23001,1,1,1,5,36641,1,1,1,,0
97001,1,1,1,2,36642,1,1,1,,0
68307,1,1,3,3,36643,1,1,1,,0
63001,1,1,1,3,36644,1,1,1,,0
68001,2,1,4,2,36645,1,1,1,,0
68001,2,1,2,1,36646,1,1,1,,0
08001,2,1,3,2,36647,1,1,1,,0
66001,2,1,1,1,36648,1,1,1,,0
76001,1,1,2,5,36649,1,1,1,,0
68307,2,1,2,5,36650,1,1,1,,0
85010,1,1,2,6,36651,1,1,1,,0
68276,2,1,4,2,36652,1,1,1,,0
47189,1,1,2,1,36653,1,1,1,,0
25307,1,1,2,5,36654,1,1,1,,0
85001,3,1,2,6,36655,1,1,1,,0
68001,1,1,4,2,36656,1,1,1,,0
94001,1,1,2,4,36657,1,1,1,,0
17001,2,1,3,1,36658,1,1,1,,0
08758,1,1,2,3,36659,1,1,1,,0
41001,1,1,2,8,36660,1,1,1,,0
68001,2,1,2,3,36661,1,1,1,,0
73001,2,1,4,4,36662,1,1,1,,0
17001,1,1,3,1,36663,1,1,1,,0
91001,1,2,,5,36664,1,1,1,,0
63001,1,1,2,6,36665,1,1,1,,0
23001,1,1,1,5,36666,1,1,1,,0
99001,1,2,,6,36667,1,1,1,,0
68001,2,1,4,1,36668,1,1,1,,0
88001,1,1,2,2,36669,1,1,1,,0
66170,2,1,3,3,36670,1,1,1,,0
68001,1,1,3,3,36671,1,1,1,,0
08001,2,1,2,5,36672,1,1,1,,0
17001,1,1,4,2,36673,1,1,1,,0
08001,2,1,3,3,36674,1,1,1,,0
68001,2,1,2,5,36675,1,1,1,,0
68307,3,1,2,1,36676,1,1,1,,0
88001,2,1,2,2,36677,1,1,1,,0
97001,3,1,1,4,36678,1,1,1,,0
97001,1,1,1,6,36679,1,1,1,,0
76001,2,1,2,3,36680,1,1,1,,0
76109,2,1,1,4,36681,1,1,1,,0
47001,1,1,3,13,36682,1,1,1,,0
68001,2,1,4,3,36683,1,1,1,,0
17001,2,1,3,3,36684,1,1,1,,0
63001,1,1,1,1,36685,1,1,1,,0
68001,1,1,3,2,36686,1,1,1,,0
27001,2,1,3,4,36687,1,1,1,,0
66001,1,1,1,3,36688,1,1,1,,0
54001,1,1,4,4,36689,1,1,1,,0
88001,1,1,3,1,36690,1,1,1,,0
76001,2,1,3,2,36691,1,1,1,,0
08001,2,1,3,2,36692,1,1,1,,0
23001,2,1,1,2,36693,1,1,1,,0
76001,1,1,2,4,36694,1,1,1,,0
08758,1,1,2,5,36695,1,1,1,,0
68001,2,1,3,2,36696,1,1,1,,0
41001,3,1,2,1,36697,1,1,1,,0
88001,1,1,1,3,36698,1,1,1,,0
68001,1,1,3,3,36699,1,1,1,,0
17001,2,1,3,4,36700,1,1,1,,0
73001,2,1,4,4,36701,1,1,1,,0
08758,1,1,2,8,36702,1,1,1,,0
99001,1,1,1,4,36703,1,1,1,,0
63001,1,1,2,3,36704,1,1,1,,0
94001,1,1,2,1,36705,1,1,1,,0
66170,2,1,3,2,36706,1,1,1,,0
63001,1,1,1,3,36708,1,1,1,,0
47189,1,1,2,3,36709,1,1,1,,0
99001,1,1,1,9,36710,1,1,1,,0
23001,1,1,5,5,36713,1,1,1,,0
27001,2,1,1,2,36714,1,1,1,,0
88001,1,1,2,5,36715,1,1,1,,0
68001,2,1,2,6,36716,1,1,1,,0
68307,1,1,1,4,36717,1,1,1,,0
97001,3,1,1,2,36718,1,1,1,,0
17001,2,1,2,3,36720,1,1,1,,0
08758,2,1,2,4,36721,1,1,1,,0
08001,2,1,3,2,36722,1,1,1,,0
66170,2,1,3,3,36724,1,1,1,,0
47001,1,1,1,6,36725,1,1,1,,0
85001,2,1,3,4,36726,1,1,1,,0
76109,1,1,1,6,36728,1,1,1,,0
17001,2,1,3,4,36731,1,1,1,,0
54001,1,1,1,3,36732,1,1,1,,0
27001,2,1,1,1,36733,1,1,1,,0
17001,1,1,4,2,36734,1,1,1,,0
68307,2,1,3,1,36735,1,1,1,,0
97001,1,1,1,3,36736,1,1,1,,0
94001,2,1,1,5,36737,1,1,1,,0
94001,1,1,3,2,36738,1,1,1,,0
05154,2,1,1,1,36739,1,1,1,,0
23001,2,1,1,2,36740,1,1,1,,0
97001,1,1,1,3,36741,1,1,1,,0
76834,1,1,2,1,36742,1,1,1,,0
94001,1,1,2,3,36743,1,1,1,,0
47189,2,1,2,3,36744,1,1,1,,0
63001,1,1,1,1,36745,1,1,1,,0
08758,2,1,2,3,36746,1,1,1,,0
66170,1,1,3,4,36747,1,1,1,,0
08758,2,1,2,2,36748,1,1,1,,0
63001,1,1,2,2,36749,1,1,1,,0
91001,1,1,1,4,36750,1,1,1,,0
88001,1,1,3,2,36751,1,1,1,,0
94001,2,1,1,2,36752,1,1,1,,0
99001,1,1,1,2,36753,1,1,1,,0
08001,1,1,3,5,36754,1,1,1,,0
17001,2,1,2,1,36756,1,1,1,,0
76834,2,1,3,3,36757,1,1,1,,0
23001,1,1,1,5,36760,1,1,1,,0
85010,1,1,2,5,36761,1,1,1,,0
99001,3,1,1,6,36762,1,1,1,,0
17001,2,1,3,4,36763,1,1,1,,0
94001,2,1,1,2,36764,1,1,1,,0
76001,2,1,3,1,36765,1,1,1,,0
41001,1,1,2,3,36766,1,1,1,,0
63001,1,1,2,4,36767,1,1,1,,0
97001,1,1,1,5,36768,1,1,1,,0
05154,1,1,1,2,36769,1,1,1,,0
85001,1,1,3,3,36770,1,1,1,,0
54001,1,1,1,3,36771,1,1,1,,0
94001,1,1,2,5,36772,1,1,1,,0
47001,1,1,4,6,36773,1,1,1,,0
17001,2,1,2,2,36774,1,1,1,,0
86568,1,1,1,3,36776,1,1,1,,0
88001,1,1,2,1,36777,1,1,1,,0
99001,2,1,1,2,36778,1,1,1,,0
76834,2,1,2,4,36779,1,1,1,,0
05154,1,1,1,2,36782,1,1,1,,0
94001,1,1,2,3,36783,1,1,1,,0
66170,1,1,3,5,36784,1,1,1,,0
17001,2,1,2,2,36785,1,1,1,,0
97001,1,1,1,3,36786,1,1,1,,0
99001,1,1,1,10,36787,1,1,1,,0
23001,1,1,1,4,36788,1,1,1,,0
99001,2,1,1,7,36789,1,1,1,,0
27001,1,1,1,3,36790,1,1,1,,0
88001,2,1,3,3,36791,1,1,1,,0
17001,1,1,3,3,36792,1,1,1,,0
17001,2,1,3,5,36793,1,1,1,,0
86568,1,1,1,6,36794,1,1,1,,0
41001,1,1,3,4,36795,1,1,1,,0
23001,2,1,1,3,36796,1,1,1,,0
91001,1,1,1,6,36797,1,1,1,,0
97001,1,1,1,3,36799,1,1,1,,0
99001,1,1,1,2,36800,1,1,1,,0
66170,2,1,3,1,36801,1,1,1,,0
54001,1,1,3,4,36802,1,1,1,,0
88001,1,1,3,1,36803,1,1,1,,0
54001,1,1,1,1,36804,1,1,1,,0
94001,1,1,2,1,36805,1,1,1,,0
54001,1,1,1,3,36806,1,1,1,,0
17001,2,1,2,2,36807,1,1,1,,0
17873,1,1,3,3,36809,1,1,1,,0
97001,1,1,1,7,36811,1,1,1,,0
99001,1,1,1,8,36812,1,1,1,,0
97001,1,1,1,4,36813,1,1,1,,0
99001,2,1,1,4,36814,1,1,1,,0
54001,1,1,1,4,36815,1,1,1,,0
86568,1,1,1,3,36816,1,1,1,,0
17001,1,1,3,2,36817,1,1,1,,0
76001,2,1,2,6,36818,1,1,1,,0
17001,1,1,4,3,36819,1,1,1,,0
88001,1,1,4,1,36820,1,1,1,,0
17873,2,1,3,2,36821,1,1,1,,0
76001,1,1,3,3,36822,1,1,1,,0
86568,1,1,1,1,36823,1,1,1,,0
97001,1,1,1,5,36824,1,1,1,,0
54001,1,1,1,7,36825,1,1,1,,0
17873,2,1,3,3,36826,1,1,1,,0
99001,1,1,1,6,36827,1,1,1,,0
54001,1,1,1,2,36828,1,1,1,,0
11001,2,1,4,1,36830,1,1,1,,0
86568,1,1,1,2,36831,1,1,1,,0
54874,1,1,1,2,36832,1,1,1,,0
86568,1,1,1,6,36833,1,1,1,,0
41001,2,1,2,3,36834,1,1,1,,0
18753,1,1,1,3,36835,1,1,1,,0
97001,1,1,1,3,36836,1,1,1,,0
17001,2,1,3,1,36838,1,1,1,,0
86568,1,1,1,4,36839,1,1,1,,0
11001,1,1,2,3,36840,1,1,1,,0
54001,2,1,3,3,36842,1,1,1,,0
54001,1,1,1,7,36843,1,1,1,,0
97001,1,1,1,2,36844,1,1,1,,0
86568,2,1,1,3,36846,1,1,1,,0
91001,1,1,1,5,36847,1,1,1,,0
11001,1,1,3,4,36848,1,1,1,,0
54001,1,1,1,4,36849,1,1,1,,0
54001,2,1,3,3,36850,1,1,1,,0
76520,1,1,2,3,36853,1,1,1,,0
41001,1,1,2,6,36854,1,1,1,,0
97001,1,1,1,3,36855,1,1,1,,0
54001,1,1,1,2,36860,1,1,1,,0
54001,1,1,1,3,36861,1,1,1,,0
11001,1,1,3,4,36862,1,1,1,,0
54001,1,1,3,2,36863,1,1,1,,0
97001,1,1,1,5,36864,1,1,1,,0
76520,1,1,2,5,36865,1,1,1,,0
97001,1,1,1,4,36866,1,1,1,,0
54001,3,1,1,6,36868,1,1,1,,0
54001,1,1,1,10,36869,1,1,1,,0
11001,1,1,3,4,36870,1,1,1,,0
97001,1,1,1,4,36871,1,1,1,,0
76001,3,1,2,2,36872,1,1,1,,0
97001,1,1,1,6,36873,1,1,1,,0
11001,1,1,3,5,36874,1,1,1,,0
97001,1,1,1,1,36875,1,1,1,,0
76520,1,1,2,3,36876,1,1,1,,0
54001,3,1,1,4,36877,1,1,1,,0
11001,1,1,3,4,36878,1,1,1,,0
97001,1,1,1,5,36879,1,1,1,,0
76001,3,1,2,2,36880,1,1,1,,0
97001,1,1,1,6,36881,1,1,1,,0
11001,1,1,3,3,36882,1,1,1,,0
97001,1,1,1,3,36883,1,1,1,,0
11001,1,1,3,4,36884,1,1,1,,0
97001,1,1,1,4,36885,1,1,1,,0
97001,1,1,1,6,36886,1,1,1,,0
11001,1,1,4,4,36887,1,1,1,,0
91001,1,2,,4,36888,1,1,1,,0
97001,1,1,1,4,36889,1,1,1,,0
97001,1,1,1,5,36890,1,1,1,,0
11001,1,1,3,2,36891,1,1,1,,0
97001,1,1,1,4,36892,1,1,1,,0
97001,1,1,1,5,36893,1,1,1,,0
97001,1,1,1,4,36894,1,1,1,,0
97001,1,1,1,4,36895,1,1,1,,0
97001,1,1,1,5,36896,1,1,1,,0
97001,1,1,1,3,36897,1,1,1,,0
91001,1,1,2,5,36898,1,1,1,,0
73001,2,1,3,4,36899,1,1,1,,0
97001,1,1,1,6,36900,1,1,1,,0
97001,1,1,1,7,36901,1,1,1,,0
94001,1,1,1,5,36922,1,1,1,,0
94001,1,1,1,3,36924,1,1,1,,0
94001,1,1,2,3,36925,1,1,1,,0
94001,1,1,2,3,36926,1,1,1,,0
94001,1,1,2,2,36927,1,1,1,,0
94001,1,1,3,3,36928,1,1,1,,0
94001,1,1,1,1,36929,1,1,1,,0
94001,2,1,1,4,36930,1,1,1,,0
94001,1,1,1,3,36931,1,1,1,,0
66170,2,1,2,4,36932,1,1,1,,0
66170,1,1,2,4,36934,1,1,1,,0
66170,1,1,2,4,36935,1,1,1,,0
97001,1,1,1,3,36938,1,1,1,,0
97001,1,1,1,2,36939,1,1,1,,0
97001,1,1,1,3,36940,1,1,1,,0
97001,1,1,1,5,36941,1,1,1,,0
86568,1,1,1,2,36942,1,1,1,,0
